Nro. Docto;Item;Desc Item;Un Medida;Família Material;Descrição;Família Comercial;Descrição;Estab;Dep;Loc;Quantidade;Lote/Serie;Validade do Lote;Data Ult. Transf.;Usuario;Item Controle Qualidade;Hora do Movimento
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1882E;10;;?;23/01/2024;endrews.fons;Não;01:33:24
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1840C;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1840D;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1840E;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1841D;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1841E;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1887D;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1887E;10;;?;24/01/2024;rafael.franc;Não;16:31:56
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1888C;10;;?;24/01/2024;rafael.franc;Não;16:31:57
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1890B;10;;?;24/01/2024;rafael.franc;Não;16:31:57
TRANSF;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1891C;10;;?;24/01/2024;rafael.franc;Não;16:31:57
75333;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-1826A;4;;?;29/02/2024;tarefa.auto;Não;01:48:27
64201;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;QLD;;24;;?;14/02/2024;evandro.soar;Não;08:01:43
AVP;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;REJ;A2-DOCA-03;1;;?;22/02/2024;rafael.franc;Não;15:09:59
DIV. RECEB;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;RET;;1;;?;27/02/2024;salvador.jaq;Não;14:53:45
;96662398;AR COND PAC30000IFM15 220V INT;PC;68005;AR COND SPLIT FRIO IN;75968;AR COND PAC30000IFM15 220V IN;31;EXP;A2-0513C;10;;?;02/03/2024;cristyano.li;Não;22:14:27
751;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EST;;151;;?;01/03/2024;adriano.brit;Não;09:53:35
62517;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;DNC;;1;;?;12/10/2023;nilson.lopes;Não;11:31:45
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0372B;8;;?;01/03/2024;patrick.corr;Não;23:23:26
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0372C;8;;?;01/03/2024;patrick.corr;Não;23:23:47
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0372D;8;;?;01/03/2024;patrick.corr;Não;23:24:13
244929;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;TR2;;50;;?;29/02/2024;tarefa.auto;Não;02:05:30
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;REJ;A2-0243A;1;;?;17/11/2023;liniker;Não;15:00:37
TRANSIÇÃO;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;DAC;CALORIMETRO;1;;?;04/12/2023;santos.marce;Não;17:01:50
7994;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;ESF;;678;;?;29/02/2024;tarefa.auto;Não;01:27:35
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0672A;2;;?;08/01/2024;rafael.franc;Não;14:33:27
C/LAUDO;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;DCL;A2-0287C;1;;?;11/01/2024;adriano.brit;Não;08:53:52
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;REJ;A2-0232A;2;;?;17/01/2024;rafael.franc;Não;10:56:25
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1640B;8;;?;22/01/2024;rafael.franc;Não;17:03:24
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-SOLO-05;5;;?;02/03/2024;cristyano.li;Não;22:57:11
TRANSF;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1759D;8;;?;26/01/2024;endrews.fons;Não;23:24:14
TRANSF;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1759E;8;;?;26/01/2024;endrews.fons;Não;23:24:15
TRANSF;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1764C;8;;?;26/01/2024;endrews.fons;Não;23:24:15
TRANSF;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1764E;8;;?;26/01/2024;endrews.fons;Não;23:24:15
TRANSF;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1721B;8;;?;26/01/2024;endrews.fons;Não;23:24:15
TRA31011645;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0657E;8;;?;31/01/2024;liniker;Não;16:45:14
TRA31011645;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0657D;8;;?;31/01/2024;liniker;Não;16:45:14
Quarentena;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;CQ;AFC-REP;9;;?;06/02/2024;luan.mota;Não;13:59:14
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1674A;8;;?;07/02/2024;cristyano.li;Não;20:07:42
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-1674C;8;;?;07/02/2024;cristyano.li;Não;20:08:05
64201;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;QLD;;24;;?;14/02/2024;evandro.soar;Não;08:01:44
TRANSF;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0696A;8;;?;21/02/2024;endrews.fons;Não;06:39:27
DIV. RECEB;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;RET;;1;;?;27/02/2024;salvador.jaq;Não;14:53:45
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0590A;8;;?;29/02/2024;endrews.fons;Não;06:08:06
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0323B;8;;?;01/03/2024;patrick.corr;Não;23:25:09
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0325B;8;;?;01/03/2024;patrick.corr;Não;23:25:34
;96662399;AR COND PAC30000IFM15 220V EXT;PC;68005;AR COND SPLIT FRIO IN;75969;AR COND PAC30000IFM15 220V EX;31;EXP;A2-0547A;1;;?;02/03/2024;endrews.fons;Não;05:47:59
64582;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;AJT;;216;;?;02/03/2024;calebe.olint;Não;11:36:36
244928;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;TR2;;52;;?;29/02/2024;tarefa.auto;Não;02:05:26
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;BRN;BRN-ARCON;1;;?;21/02/2024;julio.barbos;Não;01:06:25
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0736D;10;;?;10/01/2024;rafael.franc;Não;13:37:55
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0736E;10;;?;10/01/2024;rafael.franc;Não;13:37:56
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0518B;8;;?;24/02/2024;endrews.fons;Não;06:19:13
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0560A;1;;?;24/02/2024;endrews.fons;Não;06:19:16
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;REJ;A2-0278C;1;;?;17/01/2024;rafael.franc;Não;10:52:07
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-SOLO-07;3;;?;24/02/2024;endrews.fons;Não;05:49:48
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1878B;10;;?;23/01/2024;endrews.fons;Não;01:33:22
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1878C;10;;?;23/01/2024;endrews.fons;Não;01:33:23
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1877B;10;;?;23/01/2024;endrews.fons;Não;01:33:23
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1877C;10;;?;23/01/2024;endrews.fons;Não;01:33:23
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1877D;10;;?;23/01/2024;endrews.fons;Não;01:33:23
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1882B;10;;?;23/01/2024;endrews.fons;Não;01:33:23
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0606D;8;;?;01/03/2024;rafael.franc;Não;14:28:57
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0630E;10;;?;24/01/2024;endrews.fons;Não;01:26:49
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0245C;10;;?;26/01/2024;endrews.fons;Não;02:16:12
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0245D;10;;?;26/01/2024;endrews.fons;Não;02:16:13
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1519B;9;;?;02/02/2024;patrick.corr;Não;00:03:42
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0590B;9;;?;08/02/2024;endrews.fons;Não;06:39:43
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0668E;9;;?;20/02/2024;endrews.fons;Não;06:22:13
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0312B;7;;?;26/02/2024;rafael.franc;Não;07:31:31
AVP;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;REJ;A2-DOCA-03;1;;?;22/02/2024;rafael.franc;Não;15:10:39
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1857C;10;;?;24/02/2024;endrews.fons;Não;06:19:17
TRANSF;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-1857D;10;;?;24/02/2024;endrews.fons;Não;06:19:18
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-SOLO-03;1;;?;02/03/2024;endrews.fons;Não;05:42:38
571;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;ESF;;372;;?;29/02/2024;oriane.dias;Não;09:46:46
;96662401;AR COND PAC30000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75971;PAC30000IQFM15;31;EXP;A2-0568C;10;;?;02/03/2024;endrews.fons;Não;05:42:38
64582;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;AJT;;216;;?;02/03/2024;calebe.olint;Não;11:36:37
244928;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;TR2;;52;;?;29/02/2024;tarefa.auto;Não;02:05:26
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1802E;4;;?;09/01/2024;rafael.franc;Não;16:34:18
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1851C;4;;?;24/01/2024;rafael.franc;Não;16:31:53
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1850E;4;;?;24/01/2024;rafael.franc;Não;16:31:53
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1811E;4;;?;24/01/2024;rafael.franc;Não;16:31:52
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1850D;4;;?;27/02/2024;liniker;Não;13:11:46
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1804E;4;;?;24/01/2024;rafael.franc;Não;16:31:52
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1803E;4;;?;24/01/2024;rafael.franc;Não;16:31:52
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1804C;4;;?;24/01/2024;rafael.franc;Não;16:31:52
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1821C;4;;?;24/01/2024;rafael.franc;Não;16:31:52
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1821D;4;;?;24/01/2024;rafael.franc;Não;16:31:52
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1804D;4;;?;24/01/2024;rafael.franc;Não;16:31:52
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0135B;4;;?;23/01/2024;endrews.fons;Não;19:05:41
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0135C;4;;?;23/01/2024;endrews.fons;Não;19:05:41
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0135D;4;;?;23/01/2024;endrews.fons;Não;19:05:42
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0135E;4;;?;23/01/2024;endrews.fons;Não;19:05:42
TRA29012059;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0138B;2;;?;29/01/2024;endrews.fons;Não;20:59:03
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1865E;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1866B;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1866C;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1866D;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1866E;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1867B;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1867C;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1867D;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1867E;4;;?;24/01/2024;endrews.fons;Não;00:51:12
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1779E;4;;?;25/01/2024;endrews.fons;Não;01:45:53
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1780B;4;;?;25/01/2024;endrews.fons;Não;01:45:53
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1780C;4;;?;25/01/2024;endrews.fons;Não;01:45:54
TRANSF;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1780D;4;;?;25/01/2024;endrews.fons;Não;01:45:54
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0262B;4;;?;26/01/2024;rafael.franc;Não;13:52:42
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1813A;4;;?;07/02/2024;rafael.franc;Não;14:44:09
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1804B;4;;?;10/02/2024;cristyano.li;Não;20:32:03
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0104D;4;;?;15/02/2024;endrews.fons;Não;06:12:01
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0317B;4;;?;27/02/2024;liniker;Não;13:05:37
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-1881E;4;;?;27/02/2024;liniker;Não;13:10:58
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-SOLO-01;1;;?;27/02/2024;liniker;Não;13:16:12
RETRABALHO;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;SEM;PISO- PIN;10;;?;28/02/2024;shandly.cast;Não;13:37:20
571;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;ESF;;372;;?;29/02/2024;oriane.dias;Não;09:46:47
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0589B;3;;?;02/03/2024;endrews.fons;Não;05:37:14
;96662402;AR COND PAC30000IQFM15 220V EXT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75972;AR COND PAC30000IQFM15 220V EX;31;EXP;A2-0578B;3;;?;02/03/2024;endrews.fons;Não;05:45:22
;96662404;AR COND PAC36000IQFM15 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;75974;AR COND PAC36000IQFM15 220V IN;31;EXP;A2-1885A;6;;?;24/01/2024;adriano.brit;Não;12:41:39
SEM FOLHA;96662421;AR COND PAC9000IQFM15E 220V INT;PC;68006;AR COND SPLIT QUENTE E FRIO IN;76086;AR COND PAC9000IQFM15E 220V I;31;PRO;;1;;?;02/03/2024;wesley.nasci;Não;21:54:37
